codigo_dane,pai_et_municipios,establecimientos_educativos,prom_puntaje_global,comparacion_pg,desviacion,comparacion_dpg
354001012319,CÚCUTA,INSTITUCION EDUCATIVA METROPOLITANO DE SAN JOSE,236,Mayor,42,Mayor
354001012238,CÚCUTA,INSTITUTO REINO UNIDO,283,Menor,43,Mayor
354001012351,CÚCUTA,INSTITUCION EDUCATIVA FRANCELENA NAVA CORREA,272,Menor,40,Mayor
354001012025,CÚCUTA,COLEGIO BICENTENARIO,254,Mayor,48,Similar
254001003323,CÚCUTA,INSTITUCION EDUCATIVA EL RODEO,306,Menor,33,Mayor
354001006475,CÚCUTA,COL ALBERT EINSTEIN,260,Mayor,53,Similar
354001010308,CÚCUTA,COL HISPANOAMERICANO,297,Menor,38,Mayor
354001012408,CÚCUTA,INSTITUTO EDUNORTE CUCUTA,229,Mayor,35,Mayor
354001008214,CÚCUTA,COLEGIO PSICOPEDAGOGICO GARDNER,231,Mayor,49,Similar
354001011396,CÚCUTA,COL MARIA MONTESSORI,316,Menor,46,Similar
354001011584,CÚCUTA,COL PEDAG OFELIA VILLAMIZAR,257,Mayor,41,Mayor
354001001732,CÚCUTA,COL INTEGD JUAN XXIII,281,Menor,54,Similar
354001008168,CÚCUTA,COL SANTO ANGEL LA LIBERTAD,248,Mayor,49,Similar
354001800155,CÚCUTA,INSTITUCIÓN EDUCATIVA DE ADULTOS AMALTHEA,262,Mayor,45,Similar
15400180013,CÚCUTA,INSTITUCION EDUCATIVA PEDRO CUADRO HERRERA,246,Mayor,43,Mayor
354001007714,CÚCUTA,INSTITUCION EDUCATIVA LA DIVINA PASTORA,237,Mayor,39,Mayor
354001011649,CÚCUTA,COLEGIO BOLIVARIANO ESDISEÑOS,239,Mayor,42,Mayor
454001011902,CÚCUTA,FUNDACIÓN PARA LA ACTUALIZACIÓN DE LA EDUCACIÓN - FACE,267,Similar,32,Mayor
354001800332,CÚCUTA,CORPORACIÓN EL MONTE DEL HOREB - CORPOHOREB,248,Mayor,34,Mayor
354001800287,CÚCUTA,COLEGIO PEDAGÓGICO INTEGRAL BARAQUEL,249,Mayor,35,Mayor
154001800368,CÚCUTA,PADRE ARTURO ZARATE-LA FORTALEZA,228,Mayor,36,Mayor
154003001668,ÁBREGO,COL CARLOS JULIO TORRADO PE¿ARANDA,259,Mayor,42,Mayor
25400300033,ÁBREGO,INSTITUCION EDUCATIVA RURAL CAPITANLARGO,226,Mayor,37,Mayor
154003000823,ÁBREGO,COL SANTA BARBARA,293,Menor,39,Mayor
254003000526,ÁBREGO,INSTITUCION EDUCATIVA RURAL SAN JAVIER,201,Mayor,27,Mayor
254003001611,ÁBREGO,INSTITUCION EDUCATIVA RURAL LA VEGA DEL TIGRE,189,Mayor,17,Mayor
254003000364,ÁBREGO,C.E.R EL TARRA,239,Mayor,30,Mayor
254051000872,ARBOLEDAS,INSTITUCIÓN EDUCATIVA ANTONIO JOSE DE SUCRE,245,Mayor,35,Mayor
15405100086,ARBOLEDAS,INSTITUCIÓN EDUCATIVA SAN JUAN BOSCO,249,Mayor,44,Similar
254051000821,ARBOLEDAS,INSTITUCION EDUCATIVA RURAL SAN JOSE DE CASTRO,237,Mayor,33,Mayor
254099000289,BOCHALEMA,INST EDUCATIVA  MARCOS GARCIA CARRILLO,253,Mayor,31,Mayor
154099000152,BOCHALEMA,INST EDUCATIVA ANDRES BELLO,279,Menor,38,Mayor
154109000431,BUCARASICA,INSTITUCIÓN EDUCATIVA COLEGIO RAFAEL CELEDON,234,Mayor,38,Mayor
254109000096,BUCARASICA,INST EDUCATIVA LA SANJUANA,248,Mayor,48,Similar
154125000166,CÁCOTA,COL ORTUN VELASCO,265,Similar,44,Similar
254128001427,CÁCHIRA,INSTITUCION EDUCATIVA RURAL LA CARRERA,260,Mayor,33,Mayor
25412800003,CÁCHIRA,COLEGIO REYES ARAQUE,233,Mayor,37,Mayor
15412800068,CÁCHIRA,INST TECNICO AGRICOLA,263,Similar,41,Mayor
154128000019,CÁCHIRA,INST EDUCATIVA COL NUESTRA SEÑORA DEL ROSARIO,263,Similar,32,Mayor
154172000247,CHINÁCOTA,COLEGIO NACIONAL SAN LUIS GONZAGA,272,Menor,43,Mayor
254172000233,CHINÁCOTA,INSTITUTO TÉCNICO AGROPECUARIO,251,Mayor,44,Similar
154172,CHINÁCOTA,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LA PRESENTACION,310,Menor,50,Similar
354172000459,CHINÁCOTA,INSTITUTO ESTUDIANTIL REGIONAL INTER,291,Menor,0,Mayor
154174000155,CHITAGÁ,INST EDUCATIVA ALONSO CARVAJAL PERALTA,269,Similar,50,Similar
254174000095,CHITAGÁ,CENT EDUC RUR PRESIDENTE,217,Mayor,36,Mayor
154206000012,CONVENCIÓN,INSTITUCION EDUCATIVA COLEGIO GUILLERMO QUINTERO CALDERON,230,Mayor,41,Mayor
154206000021,CONVENCIÓN,INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR,262,Mayor,43,Mayor
254206000041,CONVENCIÓN,INST TECNICO AGRICOLA,234,Mayor,44,Similar
254206001196,CONVENCIÓN,INSTITUCION EDUCATIVA PEDRO CARREÑO LEMUS,219,Mayor,32,Mayor
25420600103,CONVENCIÓN,INSTITUCION EDUCATIVA RURAL HONDURAS MOTILONIA,243,Mayor,22,Mayor
254206001102,CONVENCIÓN,INSTITUCION EDUCATIVA RURAL LA TRINIDAD,230,Mayor,42,Mayor
254223000519,CUCUTILLA,CENT EDUC RUR ROMAN,225,Mayor,37,Mayor
254223000691,CUCUTILLA,CENT EDUC RUR MARIA AUXILIADORA,237,Mayor,29,Mayor
15422300045,CUCUTILLA,COL MONSEÑOR RICARDO TRUJILLO,235,Mayor,40,Mayor
154239000018,DURANIA,INSTITUCIÓN EDUCATIVA COLEGIO JOSE MARIA CORDOBA,257,Mayor,47,Similar
154245000607,EL CARMEN,COL ENRIQUE PARDO FARELO,253,Mayor,41,Mayor
254245000041,EL CARMEN,INST EDUCATIVA COLEGIO SANTO ANGEL,271,Menor,36,Mayor
154670001056,EL TARRA,INSTITUCIÓN EDUCATIVA COLEGIO MONSEÑOR DIAZ PLATA,218,Mayor,38,Mayor
254810000106,EL TARRA,INSTITUCION EDUCATIVA ORU BAJO,225,Mayor,27,Mayor
254810000629,EL TARRA,INSTITUCION EDUCATIVA FILO EL GRINGO,210,Mayor,26,Mayor
154261000013,EL ZULIA,INSTITUCIÓN EDUCATIVA COLEGIO INTEGRADO MARCO FIDEL SUAREZ,260,Mayor,38,Mayor
154261000099,EL ZULIA,INST EDUCATIVA  FRANCISCO DE PAULA SANTANDER,247,Mayor,46,Similar
254261000476,EL ZULIA,INST AGRICOLA RISARALDA,225,Mayor,41,Mayor
254264000506,EL ZULIA,C.E.R. LA ANGELITA,224,Mayor,40,Mayor
254261000484,EL ZULIA,INSTITUCION EDUCATIVA RURAL SAN JOSE DE CALASANZ,264,Similar,35,Mayor
254261000166,EL ZULIA,CENT EDUC RUR FLORENTINO BLANCO,231,Mayor,34,Mayor
254313000054,GRAMALOTE,INSTITUTO TECNICO AGRICOLA,258,Mayor,41,Mayor
154313000033,GRAMALOTE,INST EDUCATIVA COL SAGRADO CORAZON DE JESUS,237,Mayor,43,Mayor
154344000465,HACARÍ,INST EDUCATIVA SAN MIGUEL,241,Mayor,39,Mayor
254344000338,HACARÍ,INSTITUCION EDUCATIVA RURAL MESITAS,208,Mayor,30,Mayor
354344800038,HACARÍ,INSTITUCIÓN DE EDUCACIÓN PARA ADULTOS POR LA PAZ Y EL DESARROLLO DEL TERRITORIO,184,Mayor,0,Mayor
154347000016,HERRÁN,INSTITUCION EDUCATIVA COLEGIO PERPETUO SOCORRO,264,Similar,47,Similar
154377000207,LABATECA,COL INTEGRADO NUESTRA SE¿ORA DE LAS ANGUSTIAS,246,Mayor,38,Mayor
254377000317,LABATECA,INSTITUCION EDUCATIVA RURAL SAN BERNARDO DE BALSA,215,Mayor,39,Mayor
254128001078,LA ESPERANZA,COL EDUARDO COTE LAMUS,237,Mayor,34,Mayor
254128001338,LA ESPERANZA,INST EDUCATIVA COL CONDE SAN GERMAN,256,Mayor,43,Mayor
254385000121,LA ESPERANZA,INST EDUCATIVA JESUS ANTONIO RAMIREZ,212,Mayor,32,Mayor
25438500013,LA ESPERANZA,INSTITUCION EDUCATIVA RURAL LEON XIII,218,Mayor,28,Mayor
154398000339,LA PLAYA,INST EDUCATIVA COL FRAY JOSE MARIA AREVALO,257,Mayor,43,Mayor
254398000724,LA PLAYA,INST EDUCATIVA COL INTEGRADO GILBERTO CLARO LOZANO,243,Mayor,37,Mayor
254398000732,LA PLAYA,INSTITUCION EDUCATIVA RURAL BENJAMIN QUINTERO ALVAREZ,244,Mayor,20,Mayor
354405000098,LOS PATIOS,INST EDUCATIVA INTEGRADO FE Y ALEGRIA,276,Menor,46,Similar
254874000223,LOS PATIOS,INST EDUCATIVA LA GARITA,267,Similar,54,Similar
354405000241,LOS PATIOS,COL SAN TARSICIO LOS PATIOS,253,Mayor,47,Similar
35487400049,LOS PATIOS,INST MODERNO CRISTO REDENTOR,259,Mayor,49,Similar
154405000161,LOS PATIOS,INST TECNICO MARIO PEZZOTTI LEMUS,253,Mayor,44,Similar
354405000811,LOS PATIOS,COL COMFANORTE,306,Menor,40,Mayor
254874000363,LOS PATIOS,INST EDUCATIVA COLEGIO ONCE DE NOVIEMBRE,252,Mayor,43,Mayor
354405000195,LOS PATIOS,COLEGIO VIRGEN DEL PILAR,230,Mayor,27,Mayor
254874000568,LOS PATIOS,INSTITUTO TECNICO PATIOS CENTRO 2,272,Menor,43,Mayor
154405000986,LOS PATIOS,I.E. ANNA VITIELLO  HOGAR SANTA ROSA DE LIMA ,282,Menor,41,Mayor
154418000331,LOURDES,COL RAIMUNDO ORDO¿EZ YA¿EZ,251,Mayor,39,Mayor
154480000118,MUTISCUA,COL NUESTRA SEÑORA DE LA MERCED,294,Menor,56,Similar
354498001188,OCAÑA,COL DIOCESANO MONSEÑOR PACHECO,241,Mayor,25,Mayor
154498000042,OCAÑA,INST TECNICO INDUSTRIAL LUCIO PABON NUÑEZ,262,Mayor,45,Similar
354498002192,OCAÑA,INST JOSE CELESTINO MUTIS,255,Mayor,35,Mayor
254498000705,OCAÑA,I.E. AGUAS CLARAS,227,Mayor,41,Mayor
354498002338,OCAÑA,DON BOSCO COLLEGE,273,Menor,58,Menor
154498000018,OCAÑA,COL JOSE EUSEBIO CARO,281,Menor,45,Similar
354498002559,OCAÑA,CORPORACION PEDAGOGICA COLOMBIANA,270,Menor,93,Menor
154498001928,OCAÑA,COL FRANCISCO FERNANDEZ DE CONTRERAS,293,Menor,41,Mayor
154498001944,OCAÑA,COL RAFAEL CONTRERAS NAVARRO,246,Mayor,44,Similar
254498000209,OCAÑA,INST TECNICO CARLOS HERNANDEZ YARURO,237,Mayor,34,Mayor
154498000034,OCAÑA,NORMAL SUPERIOR,274,Menor,46,Similar
25449800011,OCAÑA,COL EDMUNDO VELASQUEZ,245,Mayor,39,Mayor
154498000051,OCAÑA,COL AGUSTINA FERRO,284,Menor,36,Mayor
154498002223,OCAÑA,COL LA SALLE,255,Mayor,41,Mayor
154498000069,OCAÑA,INSTITUCION EDUCATIVA LA PRESENTACION,301,Menor,42,Mayor
154498000085,OCAÑA,INST TECNICO ALFONSO LOPEZ,280,Menor,40,Mayor
354498001811,OCAÑA,GIMNASIO CAMPESTRE VILLA MARGARITA,301,Menor,38,Mayor
35449800232,OCAÑA,INST EDUCATIVA CRISTIANO LUZ Y VIDA,297,Menor,48,Similar
354518001139,PAMPLONA,INSTITUCION EDUCATIVA CAMBRIDGE SCHOOL,373,Menor,27,Mayor
354518000761,PAMPLONA,SEM MENOR SANTO TOMAS DE AQUINO,332,Menor,30,Mayor
2545180011,PAMPLONA,INSTITUCION EDUCATIVA RURAL SAN MIGUEL,240,Mayor,34,Mayor
154518000753,PAMPLONA,INST EDUCATIVA BETHLEMITAS BRIGHTON,308,Menor,40,Mayor
154518000427,PAMPLONA,COL LA PRESENTACION,297,Menor,39,Mayor
354518000124,PAMPLONA,COL SAGRADO CORAZON DE JESUS BETHLEMITAS,317,Menor,47,Similar
154518000273,PAMPLONA,COL PROVINCIAL SAN JOSE,321,Menor,41,Mayor
154518000281,PAMPLONA,COL AGUEDA GALLARDO DE VILLAMIZAR,263,Similar,40,Mayor
154518000877,PAMPLONA,INST ARQUIDIOCESANO SAN FRANCISCO DE ASIS,318,Menor,34,Mayor
154518000265,PAMPLONA,NORMAL SUPERIOR,284,Menor,42,Mayor
354518001481,PAMPLONA,BACHILLERATO DIVERSIFICADO A DISTANCIA PARA ADULTOS DE LA UNAD,260,Mayor,34,Mayor
354518001503,PAMPLONA,I.E. CAPACITACIONES INTELCOC,291,Menor,0,Mayor
354518001465,PAMPLONA,I.E. NEW CAMBRIDGE SCHOOL,350,Menor,44,Similar
254520000056,PAMPLONITA,INSTITUCIÓN EDUCATIVA EL DIAMANTE,253,Mayor,28,Mayor
154520000108,PAMPLONITA,COL NUESTRA SEÑORA DEL PILAR,261,Mayor,42,Mayor
254520000188,PAMPLONITA,INSTITUCION EDUCATIVA RURAL LOS GUAYABALES,256,Mayor,43,Mayor
254001004761,PUERTO SANTANDER,COL PUERTO SANTANDER,222,Mayor,41,Mayor
154599000043,RAGONVALIA,COL NUESTRA SE¿ORA DE LA MERCED,259,Mayor,37,Mayor
154660000698,SALAZAR,INST TECNICO NUESTRA SEÑORA DE BELEN,253,Mayor,38,Mayor
154660000086,SALAZAR,INSTITUTO TECNICO AGRICOLA,251,Mayor,37,Mayor
254660000013,SALAZAR,COL INTEGRADO NUESTRA SE¿ORA DEL CARMEN,248,Mayor,34,Mayor
154670000025,SAN CALIXTO,COL CAYETANO FRANCO PINZON,228,Mayor,33,Mayor
254670000364,SAN CALIXTO,INSTITUCION EDUCATIVA RURAL SANTA CATALINA,179,Mayor,16,Mayor
25467000033,SAN CALIXTO,INSTITUCION EDUCATIVA RURAL LA QUINA,203,Mayor,32,Mayor
254673000039,SAN CAYETANO,INSTITUCIÓN EDUCATIVA CORNEJO,268,Similar,34,Mayor
154673000026,SAN CAYETANO,COL TEODORO GUTIERREZ CALDERON,235,Mayor,41,Mayor
154680000015,SANTIAGO,SANTIAGO APOSTOL,245,Mayor,46,Similar
254720000328,SARDINATA,INST. EDUCATIVA MONSE¿OR SARMIENTO PERALTA,223,Mayor,35,Mayor
254720000778,SARDINATA,INST. EDUCATIVA ARGELINO DURAN QUINTERO,244,Mayor,40,Mayor
154720000315,SARDINATA,COL NTRA SRA DE LAS MERCEDES,290,Menor,46,Similar
154720001681,SARDINATA,COL ALIRIO VERGEL PACHECO,279,Menor,43,Mayor
254720001677,SARDINATA,INSTITUCION EDUCATIVA SAN LUIS BELTRAN,223,Mayor,30,Mayor
354720007955,SARDINATA,INSTITUTO DOMINGO SABIO,217,Mayor,32,Mayor
254720001731,SARDINATA,INSTITUCION EDUCATIVA RURAL LA DIVINA ESPERANZA,222,Mayor,30,Mayor
154743000495,SILOS,INST EDUCATIVA LUIS ERNESTO PUYANA,284,Menor,40,Mayor
254743000058,SILOS,INSTITUCION EDUCATIVA RURAL BABEGA,238,Mayor,39,Mayor
154800001142,TEORAMA,COL EMILIANO SANTIAGO QUINTERO,250,Mayor,45,Similar
254800001104,TEORAMA,INSTITUCION EDUCATIVA INSTITUTO AGRICOLA REGION DEL CATATUMBO,229,Mayor,33,Mayor
25480000085,TEORAMA,INSTITUCION EDUCATIVA SAN JUANCITO,231,Mayor,12,Mayor
354800002369,TEORAMA,INSTITUTO TECNICO IMTEL,181,Mayor,0,Mayor
254800000582,TEORAMA,INSTITUCION EDUCATIVA EL ASERRIO,231,Mayor,35,Mayor
254810002265,TIBÚ,INST EDUCATIVA INTEGRADO LA LLANA,229,Mayor,40,Mayor
354810002014,TIBÚ,INST DIVERSIFICADO DOMINGO SAVIO,287,Menor,45,Similar
15481000302,TIBÚ,COL INTEG FRANCISCO JOSE DE CALDAS,247,Mayor,49,Similar
254810000122,TIBÚ,INSTITUCION EDUCATIVA RURAL TRES BOCAS,190,Mayor,40,Mayor
254810002061,TIBÚ,INSTITUCION EDUCATIVA HORACIO OLAVE,226,Mayor,40,Mayor
254810000394,TIBÚ,INST EDUCATIVA INTEGRADO CAMPO DOS,224,Mayor,40,Mayor
254810000165,TIBÚ,INST EDUCATIVA INTEGRADO PETROLEA,222,Mayor,34,Mayor
254810001862,TIBÚ,INST EDUCATIVA CONCENTRACION DE DESARROLLO RUR LA GABARRA,221,Mayor,40,Mayor
254810000653,TIBÚ,INTITUCI¿N ETNOEDUCATIVA BARI,242,Mayor,24,Mayor
254810001013,TIBÚ,INSTITUCION EDUCATIVA RURAL KILOMETRO 15,202,Mayor,21,Mayor
254810000696,TIBÚ,CENTRO EDUCATIVO RURAL LA SERPENTINA,194,Mayor,17,Mayor
254820000384,TOLEDO,I.E. SAMORE,245,Mayor,47,Similar
154820000011,TOLEDO,COL GUILLERMO COTE BAUTISTA,257,Mayor,45,Similar
254820000848,TOLEDO,COL SAN BERNARDO,245,Mayor,42,Mayor
254820000856,TOLEDO,INSTITUCION EDUCATIVA COLEGIO GIBRALTAR,231,Mayor,30,Mayor
254820001003,TOLEDO,INSTITUCION EDUCATIVA RURAL LA CAPILLA,233,Mayor,34,Mayor
254820000538,TOLEDO,CENT EDUC RUR SANTA BARBARA,214,Mayor,32,Mayor
254820001607,TOLEDO,I.E. INSTITUCIÓN ETNOEDUCATIVA U WA IZQUETA (SEGOVIA),178,Mayor,9,Mayor
254871000125,VILLA CARO,INSTITUCION EDUCATIVA SAN PEDRO APOSTOL,263,Similar,46,Similar
154871000261,VILLA CARO,COL NUESTRA SE¿ORA DEL ROSARIO,270,Menor,56,Similar
35487400083,VILLA DEL ROSARIO,INSTITUCION EDUCATIVA COLEGIO MIXTO  SANTISIMA TRINIDAD,279,Menor,59,Menor
254874000967,VILLA DEL ROSARIO,INST TECNICO AGROP JUAN FRIO,239,Mayor,43,Mayor
154874000016,VILLA DEL ROSARIO,INST. EDUCATIVA MANUEL ANTONIO RUEDA JARA,268,Similar,49,Similar
154874000148,VILLA DEL ROSARIO,INST TECNICO MARIA INMACULADA,250,Mayor,46,Similar
154874000024,VILLA DEL ROSARIO,COL SAN ANTONIO,246,Mayor,38,Mayor
15487400013,VILLA DEL ROSARIO,INSTITUCIÓN EDUCATIVA COLEGIO GENERAL SANTANDER,280,Menor,41,Mayor
25487400105,VILLA DEL ROSARIO,COL PRESBITERO ALVARO SUAREZ,271,Menor,45,Similar
154874000806,VILLA DEL ROSARIO,COL LUIS GABRIEL CASTRO,246,Mayor,41,Mayor
25487400007,VILLA DEL ROSARIO,INST EDUCATIVA LA FRONTERA,260,Mayor,41,Mayor
354001004758,VILLA DEL ROSARIO,GIMNASIO CAMPESTRE COMFAORIENTE,288,Menor,46,Similar
354874001348,VILLA DEL ROSARIO,GIM LOS ALMENDROS,328,Menor,50,Similar
354874001313,VILLA DEL ROSARIO,INSTITUCION EDUCATIVA MADRE MARIA BERENICE,287,Menor,47,Similar
186001003603,MOCOA,IE FIDEL DE MONTCLAR,284,Menor,41,Similar
186001002241,MOCOA,IE SANTA MARIA GORETTI,307,Menor,41,Similar
186001000698,MOCOA,IE SAN AGUSTIN,252,Menor,42,Similar
186001002798,MOCOA,I.E. ETNOEDUCATIVA BILINGUE INGA,226,Mayor,36,Mayor
186001000248,MOCOA,IE FRAY PLACIDO,260,Menor,42,Similar
286001003292,MOCOA,I.E.R. CIUDAD PUERTO LIMON,233,Mayor,31,Mayor
186001000175,MOCOA,I.E. PIO XII,265,Menor,44,Similar
286001003543,MOCOA,IER ABORIGENES DE COLOMBIA,193,Mayor,23,Mayor
286001000277,MOCOA,I.E.R. SIMON BOLIVAR,262,Menor,34,Mayor
186001001783,MOCOA,IE CIUDAD MOCOA,253,Menor,40,Similar
286001000633,MOCOA,IE RUR ALTO AFAN,257,Menor,38,Mayor
18621900007,COLÓN,IE SUCRE,263,Menor,41,Similar
286219000139,COLÓN,I.E.R. ALBERTO LEON ROJAS,236,Mayor,27,Mayor
186320000528,ORITO,IE JORGE ELIECER GAITAN,237,Mayor,42,Similar
186320000188,ORITO,IE SAN JOSE DE ORITO,261,Menor,42,Similar
286320000379,ORITO,IER EL YARUMO,213,Mayor,33,Mayor
186320000536,ORITO,IE GABRIELA MISTRAL,242,Mayor,44,Similar
286320000361,ORITO,IE RUR TESALIA,229,Mayor,48,Similar
286320000441,ORITO,IE RUR NUEVA SILVANIA,211,Mayor,24,Mayor
286320001839,ORITO,I.E.R. FRANCISCO JOSE DE CALDAS,249,Similar,44,Similar
286320000883,ORITO,IE RUR NUEVA BENGALA,227,Mayor,30,Mayor
286320000395,ORITO,IE RUR ANTONIO NARIÑO,230,Mayor,24,Mayor
286320000565,ORITO,IE RUR SAN JUAN VIDES,212,Mayor,32,Mayor
286320001502,ORITO,INS ETNOEDUCATIVA RUR PUERTO RICO,206,Mayor,30,Mayor
28632000014,ORITO,INSTITUCION ETNOEDUCATIVA RURAL UMADA WUARRARA,178,Mayor,33,Mayor
286568000537,PUERTO ASÍS,IE RUR CIUDAD SANTANA,240,Mayor,43,Similar
186568005577,PUERTO ASÍS,IE SAN FRANCISCO DE ASIS,255,Menor,41,Similar
186568000567,PUERTO ASÍS,IE ALVERNIA,274,Menor,43,Similar
186568003906,PUERTO ASÍS,IE SANTA TERESA,247,Similar,38,Mayor
286568005083,PUERTO ASÍS,IE RUR ECOLOGICO EL CUEMBI,213,Mayor,37,Mayor
2865680011,PUERTO ASÍS,IER LA LIBERTAD,234,Mayor,31,Mayor
286568005202,PUERTO ASÍS,I ETNOEDUCATIVA AFROANCESTRALES DE PUERTO ASIS,203,Mayor,39,Similar
386568061022,PUERTO ASÍS,COL SEMIPRESENCIAL SAN JUAN BOSCO,216,Mayor,0,Mayor
286568000219,PUERTO ASÍS,IE RUR LA PAILA,217,Mayor,32,Mayor
286568003072,PUERTO ASÍS,IER PUERTO VEGA,212,Mayor,33,Mayor
386568061008,PUERTO ASÍS,INSTITUTO NUEVA COLOMBIA,219,Mayor,60,Menor
186568000559,PUERTO ASÍS,IE CIUDAD DE ASIS,289,Menor,41,Similar
286568000472,PUERTO ASÍS,IE RUR NUEVA GRANADA,220,Mayor,22,Mayor
28656800561,PUERTO ASÍS,I. E. RUR CAUCACIA,235,Mayor,7,Mayor
286568061137,PUERTO ASÍS,CEPBIN MANUEL QUINTIN LAME CHANTRE,210,Mayor,0,Mayor
486568005686,PUERTO ASÍS,IER PUERTO BELLO,209,Mayor,34,Mayor
286568003323,PUERTO ASÍS,I.E.R. SANTA ISABEL,245,Similar,36,Mayor
286568002602,PUERTO CAICEDO,I.E. JOSE ANTONIO GALAN,257,Menor,41,Similar
286569000441,PUERTO CAICEDO,I.E.R. DIVINO NIÑO,218,Mayor,38,Mayor
28656900031,PUERTO CAICEDO,CEPBIN KWE SX UMA KIWE,205,Mayor,25,Mayor
286001002636,PUERTO GUZMÁN,I.E.R. RAFAEL REYES,215,Mayor,30,Mayor
486001000713,PUERTO GUZMÁN,IER MAYOYOQUE,214,Mayor,30,Mayor
286001002903,PUERTO GUZMÁN,I.E.R. QUINAPEJO,211,Mayor,25,Mayor
286001002695,PUERTO GUZMÁN,IE RUR LA CEIBA,235,Mayor,34,Mayor
286001001516,PUERTO GUZMÁN,IE AMAZONICA,271,Menor,37,Mayor
28600100048,PUERTO GUZMÁN,IE RUR JOSE MARIA,218,Mayor,28,Mayor
286001001494,PUERTO GUZMÁN,IER GALLINAZO,222,Mayor,34,Mayor
286001002865,PUERTO GUZMÁN,IER LA BARRIALOSA,199,Mayor,12,Mayor
286001002997,PUERTO GUZMÁN,IEPBIN KWE SX IPX KWETH DXI J,222,Mayor,27,Mayor
286001003365,PUERTO GUZMÁN,IER LA BRASILERA,201,Mayor,0,Mayor
286571000599,PUERTO GUZMÁN,IER LAS PERLAS,251,Similar,31,Mayor
186573000354,PUERTO LEGUÍZAMO,IE JOSE MARIA HERNANDEZ,234,Mayor,40,Similar
186573000371,PUERTO LEGUÍZAMO,IE CANDIDO LEGUIZAMO,214,Mayor,33,Mayor
286573000901,PUERTO LEGUÍZAMO,IER JORGE ELIECER GAITAN,200,Mayor,29,Mayor
186573001237,PUERTO LEGUÍZAMO,IE NAVAL LEGUIZAMO,265,Menor,17,Mayor
286573003927,PUERTO LEGUÍZAMO,IE RUR ANDINO,196,Mayor,38,Mayor
286573001371,PUERTO LEGUÍZAMO,IE RUR LEONIDAS NORZAGARAY,233,Mayor,26,Mayor
286573003978,PUERTO LEGUÍZAMO,IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO,214,Mayor,33,Mayor
386749000452,SIBUNDOY,IE SEMINARIO MISIONAL,282,Menor,38,Mayor
186749000577,SIBUNDOY,IE FRAY BARTOLOME DE IGUALADA,246,Similar,37,Mayor
386749000045,SIBUNDOY,IE CHAMPAGNAT,245,Similar,42,Similar
286749000598,SIBUNDOY,I.E.R. BILINGUE ARTESANAL CAMENTSA,219,Mayor,32,Mayor
386749000495,SIBUNDOY,IE NORMAL SUPERIOR DEL PUTUMAYO,266,Menor,42,Similar
186755000015,SAN FRANCISCO,IE ALMIRANTE PADILLA,253,Menor,37,Mayor
286865003138,SAN MIGUEL,IE RUR SAN CARLOS,216,Mayor,28,Mayor
286757000084,SAN MIGUEL,I.E.R. JORDAN ORTIZ,210,Mayor,28,Mayor
286757000246,SAN MIGUEL,IE RUR PUERTO COLON SAN MIGUEL,221,Mayor,34,Mayor
486865000961,SAN MIGUEL,I.E.R. SAN MARCELINO,207,Mayor,37,Mayor
286757000114,SAN MIGUEL,I.E.R. AGUA CLARA,240,Mayor,37,Mayor
286865003677,SAN MIGUEL,I.E.T. COMERCIAL LA DORADA,238,Mayor,40,Similar
286865001879,SAN MIGUEL,I.E.R. EL SÁBALO,218,Mayor,38,Mayor
286865002964,SAN MIGUEL,IE RUR EL AFILADOR,229,Mayor,32,Mayor
286757000032,SAN MIGUEL,IE RUR PUERTO EL SOL,214,Mayor,33,Mayor
2868650036,SAN MIGUEL,I.E.R. SAN JOSÉ ,229,Mayor,24,Mayor
286865001933,SAN MIGUEL,INST ETNOEDUCATIVA TNKAT AWA KAMTATKIT KAMNA KAN TATKIT,203,Mayor,22,Mayor
486760000043,SANTIAGO,IE RUR INTERCULTURAL MADRE LAURA,211,Mayor,40,Similar
186760000104,SANTIAGO,I.E. CIUDAD SANTIAGO,253,Menor,40,Similar
286760000184,SANTIAGO,INST ETN RURAL  BIL INGA IACHAI WASI CARLOS TAMABIOY,216,Mayor,30,Mayor
186865002927,VALLE DEL GUAMUEZ,IE VALLE DEL GUAMUEZ,246,Similar,37,Mayor
286865003553,VALLE DEL GUAMUEZ,I.E.R. EL VENADO,238,Mayor,31,Mayor
286865001658,VALLE DEL GUAMUEZ,INS ETNO RUR SANTA ROSA DEL GUAMUEZ,208,Mayor,29,Mayor
286865003936,VALLE DEL GUAMUEZ,IE RUR JORDAN GUISIA,208,Mayor,23,Mayor
186865003745,VALLE DEL GUAMUEZ,IE CIUDAD LA HORMIGA,257,Menor,38,Mayor
186865004059,VALLE DEL GUAMUEZ,I.E. LA LIBERTAD,277,Menor,39,Similar
286865000597,VALLE DEL GUAMUEZ,I.E.R. EL ROSAL,221,Mayor,34,Mayor
286865004193,VALLE DEL GUAMUEZ,I.E.R. JOSE ASUNCION SILVA,232,Mayor,38,Mayor
286865002727,VALLE DEL GUAMUEZ,I.E.R. LA CONCORDIA,243,Mayor,23,Mayor
28686500178,VALLE DEL GUAMUEZ,IE RUR EL CAIRO,248,Similar,41,Similar
