codigo_dane,pai_et_municipios,establecimientos_educativos,promedio,comparacion_ping,desviacion,comparacion_ding,desempeno_a_minus,desempeno_a1,desempeno_a2,desempeno_b1,desempeno_b_plus,Competencia
373319000268,GUAMO,LIC ANTONIO BUENAVENTURA,55,Menor,8,Similar,30%,20%,40%,10%,0%,Inglés
373319001302,GUAMO,LICEO CAMPESTRE JUAN PABLO II,59,Menor,9,Similar,0%,63%,25%,0%,13%,Inglés
273347000252,HERVEO,INSTITUCION EDUCATIVA ALFONSO DAZA AGUIRRE,43,Similar,8,Similar,67%,33%,0%,0%,0%,Inglés
273347000384,HERVEO,INSTITUCION EDUCATIVA JUAN XXIII,55,Menor,9,Similar,26%,48%,17%,9%,0%,Inglés
173347000011,HERVEO,INSTITUCION EDUCATIVA TECNICA MARCO FIDEL SUAREZ,50,Similar,11,Similar,35%,54%,0%,8%,4%,Inglés
173349000735,HONDA,INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO,51,Similar,10,Similar,50%,28%,17%,6%,0%,Inglés
373349000696,HONDA,CORP DE EDUC DEL NORTE  DEL TOLIMA COL TEC  BILINGUE,71,Menor,14,Menor,0%,19%,19%,31%,31%,Inglés
173349000026,HONDA,INSTITUCION EDUCATIVA TECNICA ALFONSO PALACIO RUDAS,52,Similar,9,Similar,31%,45%,18%,6%,1%,Inglés
173349000034,HONDA,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,44,Similar,9,Similar,72%,24%,0%,4%,0%,Inglés
173349000093,HONDA,INSTITUCION EDUCATIVA TECNICA GENERAL SANTANDER,53,Similar,10,Similar,24%,48%,24%,4%,0%,Inglés
173349000263,HONDA,INSTITUCION EDUCATIVA ANTONIO HERRAN ZALDUA,44,Similar,10,Similar,70%,20%,0%,10%,0%,Inglés
173349000255,HONDA,INSTITUCION EDUCATIVA TECNICA JUAN MANUEL RUDAS,45,Similar,10,Similar,47%,47%,5%,0%,0%,Inglés
373349000688,HONDA,COL COMFENALCO,61,Menor,16,Menor,10%,43%,24%,10%,14%,Inglés
273352000201,ICONONZO,INSTITUCION EDUCATIVA LA FILA,51,Similar,3,Mayor,0%,100%,0%,0%,0%,Inglés
273352000651,ICONONZO,INSTITUCION EDUCATIVA EL TRIUNFO,41,Similar,7,Similar,75%,25%,0%,0%,0%,Inglés
273352000163,ICONONZO,INSTITUCION EDUCATIVA FRANCISCO SAENZ,42,Similar,7,Similar,86%,14%,0%,0%,0%,Inglés
17335200069,ICONONZO,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LAS MERCEDES,48,Similar,8,Similar,63%,26%,8%,3%,0%,Inglés
173352000037,ICONONZO,INSTITUCION EDUCATIVA NORMAL SUPERIOR,46,Similar,9,Similar,60%,34%,4%,2%,0%,Inglés
273352000601,ICONONZO,INSTITUCION EDUCATIVA TECNICA PANAMERICANA,44,Similar,5,Mayor,82%,18%,0%,0%,0%,Inglés
173408000663,LÉRIDA,INSTITUCION EDUCATIVA TECNICA COLOMBO ALEMAN SCALAS,48,Similar,9,Similar,49%,37%,11%,3%,0%,Inglés
373408000476,LÉRIDA,COL AMERICANO,52,Similar,10,Similar,29%,43%,21%,7%,0%,Inglés
173408000469,LÉRIDA,INSTITUCION EDUCATIVA TECNICA MINUTO DE DIOS FE Y ALEGRIA,44,Similar,6,Mayor,73%,23%,3%,0%,0%,Inglés
273408000137,LÉRIDA,INSTITUCION EDUCATIVA SAN FRANCISCO DE LA SIERRA,43,Similar,9,Similar,70%,27%,3%,0%,0%,Inglés
173408000019,LÉRIDA,INSTITUCION EDUCATIVA ARTURO MEJIA JARAMILLO,43,Similar,8,Similar,75%,21%,2%,2%,0%,Inglés
373411000185,LÍBANO,FUNDACION COLEGIO SAN ANTONIO MARIA CLARET (COL),57,Menor,11,Similar,26%,26%,30%,9%,9%,Inglés
273411000466,LÍBANO,INSTITUCION EDUCATIVA EL TESORO,47,Similar,8,Similar,33%,56%,11%,0%,0%,Inglés
273411000687,LÍBANO,INSTITUCION EDUCATIVA CAMPOALEGRE  EUCLIDES BARRAGAN MENDEZ,46,Similar,6,Mayor,50%,50%,0%,0%,0%,Inglés
273411002043,LÍBANO,INSTITUCION EDUCATIVA INMACULADA CONCEPCION,47,Similar,8,Similar,49%,44%,7%,0%,0%,Inglés
273411000563,LÍBANO,INSTITUCION EDUCATIVA SAN FERNANDO,48,Similar,11,Similar,62%,23%,8%,8%,0%,Inglés
173411000941,LÍBANO,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LOURDES,59,Menor,10,Similar,14%,32%,27%,25%,2%,Inglés
273411000661,LÍBANO,INSTITUCION EDUCATIVA LUIS FLOREZ,52,Similar,9,Similar,20%,60%,20%,0%,0%,Inglés
173411000097,LÍBANO,INSTITUCION EDUCATIVA TECNICA ISIDRO PARRA,47,Similar,9,Similar,52%,39%,7%,2%,0%,Inglés
273411000491,LÍBANO,INSTITUCION EDUCATIVA PATIOBONITO,48,Similar,11,Similar,50%,25%,25%,0%,0%,Inglés
273411001624,LÍBANO,INSTITUCION EDUCATIVA SANTA TERESA,45,Similar,8,Similar,67%,25%,8%,0%,0%,Inglés
173411000054,LÍBANO,INSTITUCION EDUCATIVA TECNICA ALFONSO ARANGO TORO,48,Similar,8,Similar,43%,43%,14%,0%,0%,Inglés
173411001,LÍBANO,INSTITUCION EDUCATIVA TECNICA JORGE ELIECER GAITAN AYALA,50,Similar,9,Similar,44%,36%,14%,7%,0%,Inglés
173411000046,LÍBANO,INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DEL CARMEN,49,Similar,9,Similar,37%,48%,12%,3%,0%,Inglés
273443000506,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA LAS CAMELIAS,44,Similar,7,Similar,80%,10%,10%,0%,0%,Inglés
373443001281,SAN SEBASTIÁN DE MARIQUITA,GIMNASIO BETH-SHARON,63,Menor,7,Similar,0%,25%,63%,0%,13%,Inglés
373443001249,SAN SEBASTIÁN DE MARIQUITA,SENDAS - MARIQUITA (INST SERV EDUC NAL DE ADULTOS SENDAS),42,Similar,0,Mayor,100%,0%,0%,0%,0%,Inglés
173443000315,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA GONZALO JIMENEZ DE QUESADA,54,Similar,9,Similar,21%,45%,25%,7%,1%,Inglés
173443000021,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA SANTA ANA,58,Menor,11,Similar,20%,31%,20%,26%,2%,Inglés
17344300003,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA TECNICA FRANCISCO NUÑEZ PEDROSO,47,Similar,8,Similar,53%,35%,10%,2%,0%,Inglés
173443000277,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA TECNICA MORENO Y ESCANDON,48,Similar,8,Similar,49%,40%,9%,2%,0%,Inglés
373449000685,MELGAR,GIMNASIO MILITAR FUERZA AEREA COLOMBIANA  TC. LUIS F. PINTO,74,Menor,9,Similar,0%,5%,23%,41%,32%,Inglés
273449000141,MELGAR,INSTITUCION EDUCATIVA TECNICA CUALAMANA,49,Similar,10,Similar,44%,38%,13%,6%,0%,Inglés
373449000723,MELGAR,GIMNASIO PERSONALIZADO LOS PILARES,59,Menor,10,Similar,16%,31%,38%,16%,0%,Inglés
373449000049,MELGAR,INST TEC EN SISTEMAS SANTA ROSA DE LIMA,57,Menor,10,Similar,23%,18%,45%,14%,0%,Inglés
373449000553,MELGAR,COL CAMPESTRE,71,Menor,7,Similar,0%,0%,38%,63%,0%,Inglés
173449000031,MELGAR,INSTITUCION EDUCATIVA TECNICA GABRIELA MISTRAL,48,Similar,9,Similar,49%,39%,8%,3%,0%,Inglés
173449000015,MELGAR,INSTITUCION EDUCATIVA TECNICA SUMAPAZ,46,Similar,8,Similar,59%,32%,9%,1%,0%,Inglés
37344900088,MELGAR,CENTRO JOHANN KEPLER,42,Similar,9,Similar,73%,27%,0%,0%,0%,Inglés
37344900091,MELGAR,LICEO CAMPESTRE LA SHEMA,49,Similar,8,Similar,43%,57%,0%,0%,0%,Inglés
373449000855,MELGAR,COLEGIO MAYOR DEL CASTILLO,68,Menor,10,Similar,0%,19%,33%,44%,4%,Inglés
373449000804,MELGAR,LICEO CAMPESTRE MONTESORI,59,Menor,11,Similar,20%,40%,20%,20%,0%,Inglés
373449000847,MELGAR,GIMNASIO MODERNO AMERICANO,54,Similar,11,Similar,33%,22%,33%,11%,0%,Inglés
273411000725,MURILLO,INSTITUCION EDUCATIVA TECNICA LEPANTO,51,Similar,8,Similar,25%,54%,17%,4%,0%,Inglés
273411000695,MURILLO,INSTITUCION EDUCATIVA EL BOSQUE,45,Similar,9,Similar,50%,33%,17%,0%,0%,Inglés
273483000142,NATAGAIMA,INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA,41,Similar,5,Mayor,88%,13%,0%,0%,0%,Inglés
373483000724,NATAGAIMA,COL  ALFONSO REYES ECHANDIA,50,Similar,8,Similar,35%,48%,17%,0%,0%,Inglés
273483000851,NATAGAIMA,INSTITUCION EDUCATIVA TECNICA ANCHIQUE,42,Similar,6,Mayor,78%,22%,0%,0%,0%,Inglés
173483000083,NATAGAIMA,INSTITUCION EDUCATIVA GUSTAVO PERDOMO AVILA,40,Similar,7,Similar,91%,7%,2%,0%,0%,Inglés
273483000541,NATAGAIMA,INSTITUCION EDUCATIVA MARIANO OSPINA PEREZ,43,Similar,8,Similar,65%,35%,0%,0%,0%,Inglés
173483000016,NATAGAIMA,INSTITUCION EDUCATIVA TECNICA FRANCISCO JOSE DE CALDAS,46,Similar,9,Similar,64%,32%,1%,1%,1%,Inglés
373483800003,NATAGAIMA,LICEO LA PAZ,46,Similar,0,Mayor,100%,0%,0%,0%,0%,Inglés
273504002183,ORTEGA,INSTITUCION EDUCATIVA SAMARIA,42,Similar,7,Similar,83%,18%,0%,0%,0%,Inglés
27350400027,ORTEGA,INSTITUCION EDUCATIVA TECNICA OLAYA HERRERA,41,Similar,8,Similar,83%,14%,3%,0%,0%,Inglés
273504002191,ORTEGA,INSTITUCION EDUCATIVA EL VERGEL,42,Similar,7,Similar,77%,23%,0%,0%,0%,Inglés
273504000415,ORTEGA,INSTITUCION EDUCATIVA PUENTE CUCUANA,48,Similar,9,Similar,42%,42%,17%,0%,0%,Inglés
27350400092,ORTEGA,INSTITUCION EDUCATIVA ALTOZANO,41,Similar,6,Mayor,89%,11%,0%,0%,0%,Inglés
273504000687,ORTEGA,INSTITUCION EDUCATIVA GUATAVITA TUA,40,Similar,7,Similar,86%,14%,0%,0%,0%,Inglés
37350400223,ORTEGA,SERVICIO EDUCATIVO NAL DE ADULTOS SENDAS,28,Mayor,0,Mayor,100%,0%,0%,0%,0%,Inglés
17350400033,ORTEGA,INSTITUCION EDUCATIVA JHON F KENNEDY,43,Similar,8,Similar,69%,25%,6%,0%,0%,Inglés
173504000011,ORTEGA,INSTITUCION EDUCATIVA TECNICA NICOLAS RAMIREZ,45,Similar,8,Similar,58%,36%,5%,1%,0%,Inglés
273270000408,PALOCABILDO,INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL LEOPOLDO GARCIA,46,Similar,7,Similar,56%,37%,7%,0%,0%,Inglés
273547000192,PIEDRAS,INSTITUCION EDUCATIVA DOIMA,49,Similar,9,Similar,50%,36%,7%,7%,0%,Inglés
173547000015,PIEDRAS,INSTITUCION EDUCATIVA TECNICA FABIO LOZANO Y LOZANO,47,Similar,8,Similar,43%,49%,8%,0%,0%,Inglés
273555000398,PLANADAS,INSTITUCION EDNOEDUCATIVA TECNICA NASAWE´SX FI´ZÑI,38,Mayor,8,Similar,79%,21%,0%,0%,0%,Inglés
273555000185,PLANADAS,INSTITUCION EDUCATIVA EL RUBI,40,Similar,7,Similar,84%,16%,0%,0%,0%,Inglés
273555000924,PLANADAS,INSTITUCION EDUCATIVA BILBAO,44,Similar,9,Similar,76%,14%,8%,3%,0%,Inglés
273555000754,PLANADAS,INSTITUCION EDUCATIVA ANTONIO NARIÑO,45,Similar,8,Similar,61%,31%,6%,2%,0%,Inglés
173555000601,PLANADAS,INSTITUCION EDUCATIVA SANTO DOMINGO SAVIO,46,Similar,8,Similar,45%,52%,3%,0%,0%,Inglés
273555000029,PLANADAS,INSTITUCION EDUCATIVA TECNICA LOS ANDES,43,Similar,8,Similar,83%,11%,3%,3%,0%,Inglés
173555000016,PLANADAS,INSTITUCION EDUCATIVA TECNICA PABLO SEXTO,44,Similar,8,Similar,73%,19%,6%,2%,0%,Inglés
273555000169,PLANADAS,INSTITUCION EDUCATIVA LA PRIMAVERA,41,Similar,6,Mayor,80%,20%,0%,0%,0%,Inglés
273563000615,PRADO,INSTITUCION EDUCATIVA ISLA DEL SOL,43,Similar,6,Mayor,90%,0%,10%,0%,0%,Inglés
273563000534,PRADO,INSTITUCION EDUCATIVA JOSE CELESTINO MUTIS,39,Mayor,6,Mayor,93%,7%,0%,0%,0%,Inglés
173563000017,PRADO,INSTITUCION EDUCATIVA LUIS FELIPE PINTO,46,Similar,10,Similar,60%,26%,10%,3%,1%,Inglés
273585000996,PURIFICACIÓN,INSTITUCION EDUCATIVA TECNICA TULIO VARON,43,Similar,10,Similar,71%,19%,10%,0%,0%,Inglés
273585000864,PURIFICACIÓN,INSTITUCION EDUCATIVA CAIRO SOCORRO,41,Similar,7,Similar,95%,0%,5%,0%,0%,Inglés
47358500138,PURIFICACIÓN,LICEO DE EDUCACIÓN BÁSICA Y MEDIA DE ADULTOS SIGLO XXI,41,Similar,5,Mayor,100%,0%,0%,0%,0%,Inglés
273585000082,PURIFICACIÓN,INSTITUCION EDUCATIVA TECNICA SANTA LUCIA,42,Similar,6,Mayor,81%,19%,0%,0%,0%,Inglés
373585000052,PURIFICACIÓN,COLEGIO NUESTRA SEÑORA DE NAZARETH,55,Menor,10,Similar,27%,20%,47%,7%,0%,Inglés
273585000571,PURIFICACIÓN,INSTITUCION EDUCATIVA SAN JORGE,44,Similar,6,Mayor,77%,23%,0%,0%,0%,Inglés
1735850001,PURIFICACIÓN,INSTITUCION EDUCATIVA TECNICA PEREZ Y ALDANA,47,Similar,8,Similar,55%,36%,8%,1%,0%,Inglés
373585001326,PURIFICACIÓN,LICEO TOLIMENSE,57,Menor,11,Similar,11%,44%,28%,11%,6%,Inglés
173616000278,RIOBLANCO,INSTITUCION EDUCATIVA TECNICA GENERAL SANTANDER,49,Similar,9,Similar,43%,45%,8%,4%,0%,Inglés
273616001902,RIOBLANCO,INSTITUCION EDUCATIVA LUIS ERNESTO VANEGAS NEIRA,43,Similar,8,Similar,70%,30%,0%,0%,0%,Inglés
273616000302,RIOBLANCO,INSTITUCION EDUCATIVA EL QUEBRADON,43,Similar,6,Mayor,78%,22%,0%,0%,0%,Inglés
273616000892,RIOBLANCO,INSTITUCION EDUCATIVA JESUS ANTONIO AMEZQUITA,44,Similar,9,Similar,50%,50%,0%,0%,0%,Inglés
273616000141,RIOBLANCO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,43,Similar,7,Similar,76%,22%,1%,0%,0%,Inglés
173616000022,RIOBLANCO,INSTITUCION EDUCATIVA TECNICA FRANCISCO JULIAN OLAYA,46,Similar,8,Similar,59%,32%,9%,0%,0%,Inglés
273616000094,RIOBLANCO,INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,41,Similar,6,Mayor,100%,0%,0%,0%,0%,Inglés
273622000683,RONCESVALLES,INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,45,Similar,8,Similar,65%,29%,6%,0%,0%,Inglés
273622000268,RONCESVALLES,INSTITUCION EDUCATIVA MANUEL ELKIN PATARROYO,43,Similar,7,Similar,71%,29%,0%,0%,0%,Inglés
273624000583,ROVIRA,INSTITUCION EDUCATIVA JULIO ERNESTO ANDRADE,41,Similar,5,Mayor,87%,13%,0%,0%,0%,Inglés
273624001261,ROVIRA,INSTITUCION EDUCATIVA TECNICA FELIPE SALAME,50,Similar,4,Mayor,30%,60%,10%,0%,0%,Inglés
173624000015,ROVIRA,INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,47,Similar,9,Similar,50%,41%,7%,1%,1%,Inglés
273624001199,ROVIRA,INSTITUCION EDUCATIVA LA FLORIDA,40,Similar,6,Mayor,88%,13%,0%,0%,0%,Inglés
273624001181,ROVIRA,INSTITUCION EDUCATIVA LA LIBERTAD,44,Similar,6,Mayor,71%,29%,0%,0%,0%,Inglés
273624000389,ROVIRA,INSTITUCION EDUCATIVA LA LUISA,45,Similar,8,Similar,68%,27%,0%,5%,0%,Inglés
273624000524,ROVIRA,INSTITUCION EDUCATIVA LA REFORMA,44,Similar,9,Similar,63%,32%,5%,0%,0%,Inglés
273624000541,ROVIRA,INSTITUCION EDUCATIVA RIOMANSO,45,Similar,6,Mayor,86%,7%,7%,0%,0%,Inglés
173624001704,ROVIRA,INSTITUCION EDUCATIVA TECNICA LA CEIBA,45,Similar,9,Similar,62%,32%,5%,0%,0%,Inglés
173671000201,SALDAÑA,INSTITUCION EDUCATIVA CENTRAL,44,Similar,9,Similar,68%,24%,6%,2%,0%,Inglés
173671000228,SALDAÑA,INSTITUCION EDUCATIVA TECNICA GENERAL ROBERTO LEYVA SEDE CAMPESTRE (GENERAL ROBERTO LEYVA),43,Similar,8,Similar,76%,18%,4%,1%,0%,Inglés
27367100032,SALDAÑA,INSTITUCION EDUCATIVA PAPAGALA,43,Similar,11,Similar,57%,43%,0%,0%,0%,Inglés
273675000839,SAN ANTONIO,INSTITUCION EDUCATIVA SAN JOSE DE TETUAN,43,Similar,8,Similar,69%,23%,8%,0%,0%,Inglés
273675000847,SAN ANTONIO,INSTITUCION EDUCATIVA DOMINGO SAVIO,50,Similar,7,Similar,30%,60%,10%,0%,0%,Inglés
17367500001,SAN ANTONIO,INSTITUCION EDUCATIVA JOSE MARIA CARBONELL,46,Similar,9,Similar,65%,22%,11%,2%,0%,Inglés
273675000537,SAN ANTONIO,INSTITUCION EDUCATIVA PABLO VI,46,Similar,8,Similar,66%,24%,10%,0%,0%,Inglés
173678000037,SAN LUIS,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,44,Similar,7,Similar,65%,33%,2%,0%,0%,Inglés
27367800004,SAN LUIS,INSTITUCION EDUCATIVA SAN MIGUEL,48,Similar,11,Similar,49%,34%,11%,4%,2%,Inglés
273678000384,SAN LUIS,INSTITUCION EDUCATIVA TECNICA COMERCIAL SAN JUAN BOSCO,46,Similar,7,Similar,51%,46%,3%,0%,0%,Inglés
273678000198,SAN LUIS,INSTITUCION EDUCATIVA CARACOLI,43,Similar,8,Similar,75%,13%,13%,0%,0%,Inglés
273686000261,SANTA ISABEL,INSTITUCION EDUCATIVA TECNICA BOLIVAR,46,Similar,6,Mayor,44%,56%,0%,0%,0%,Inglés
273686000083,SANTA ISABEL,INSTITUCION EDUCATIVA SAN RAFAEL,47,Similar,7,Similar,56%,38%,6%,0%,0%,Inglés
17368600002,SANTA ISABEL,INSTITUCION EDUCATIVA TECNICA SANTA ISABEL,46,Similar,9,Similar,53%,41%,6%,0%,0%,Inglés
173770000019,SUÁREZ,INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,44,Similar,8,Similar,67%,30%,3%,0%,0%,Inglés
273854000329,VALLE DE SAN JUAN,INSTITUCION EDUCATIVA VALLECITOS,46,Similar,8,Similar,58%,37%,5%,0%,0%,Inglés
173854000014,VALLE DE SAN JUAN,INSTITUCION EDUCATIVA JUAN LASSO DE LA VEGA,45,Similar,10,Similar,61%,27%,12%,0%,0%,Inglés
273861000253,VENADILLO,INSTITUCION EDUCATIVA OTONIEL GUZMAN,42,Similar,8,Similar,63%,38%,0%,0%,0%,Inglés
273861000571,VENADILLO,INSTITUCION EDUCATIVA TERESA CAMACHO DE SUAREZ,49,Similar,12,Similar,54%,15%,23%,8%,0%,Inglés
173861000038,VENADILLO,INSTITUCION EDUCATIVA FRANCISCO HURTADO,46,Similar,10,Similar,57%,31%,10%,1%,0%,Inglés
173861000771,VENADILLO,INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO,43,Similar,7,Similar,71%,29%,0%,0%,0%,Inglés
173861000721,VENADILLO,INSTITUCION EDUCATIVA TECNICA COMERCIAL CAMILA MOLANO,49,Similar,9,Similar,54%,28%,10%,8%,0%,Inglés
273870000371,VILLAHERMOSA,INSTITUCION EDUCATIVA LAS PAVAS,41,Similar,3,Mayor,100%,0%,0%,0%,0%,Inglés
173870000512,VILLAHERMOSA,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE VILLAHERMOSA,50,Similar,11,Similar,46%,38%,8%,8%,0%,Inglés
173870000521,VILLAHERMOSA,INSTITUCION EDUCATIVA TECNICA FRANCISCO JOSE DE CALDAS,50,Similar,8,Similar,33%,56%,11%,0%,0%,Inglés
273870000193,VILLAHERMOSA,INSTITUCION EDUCATIVA YARUMAL,46,Similar,5,Mayor,73%,27%,0%,0%,0%,Inglés
173873000041,VILLARRICA,INSTITUCION EDUCATIVA TECNICA FRANCISCO PINEDA LOPEZ,46,Similar,7,Similar,55%,38%,8%,0%,0%,Inglés
273873000615,VILLARRICA,INSTITUCION EDUCATIVA TECNICA LOS ALPES,45,Similar,8,Similar,83%,8%,8%,0%,0%,Inglés
276834000917,TULUÁ,INSTITUCION EDUCATIVA  MONTELORO,45,Mayor,7,Mayor,69%,31%,0%,0%,0%,Inglés
176834003946,TULUÁ,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,50,Similar,11,Similar,53%,26%,13%,7%,2%,Inglés
376834003198,TULUÁ,INSTITUTO RAFAEL POMBO,59,Similar,12,Similar,18%,30%,27%,12%,12%,Inglés
276834000666,TULUÁ,INSTITUCION EDUCATIVA JOVITA SANTA COLOMA,47,Similar,10,Similar,57%,30%,9%,2%,2%,Inglés
176834000351,TULUÁ,INSTITUCION EDUCATIVA CORAZON DEL VALLE,49,Similar,9,Mayor,48%,33%,16%,4%,0%,Inglés
176834003989,TULUÁ,INSTITUCION EDUCATIVA TECNICA OCCIDENTE,47,Similar,11,Similar,58%,25%,9%,7%,1%,Inglés
176834002559,TULUÁ,INSTITUCION EDUCATIVA JUAN MARIA CESPEDES,50,Similar,11,Similar,40%,42%,11%,7%,1%,Inglés
276834002626,TULUÁ,INSTITUCION EDUCATIVA JULIO CESAR ZULUAGA,44,Mayor,8,Mayor,56%,44%,0%,0%,0%,Inglés
276834001778,TULUÁ,INSTITUCION EDUCATIVA AGUACLARA,51,Similar,9,Mayor,39%,44%,9%,9%,0%,Inglés
376834004283,TULUÁ,COLEGIO PRINCIPE DE PAZ,54,Similar,11,Similar,28%,36%,20%,16%,0%,Inglés
176834000092,TULUÁ,INSTITUCION EDUCATIVA JULIA RESTREPO,52,Similar,11,Similar,37%,36%,16%,10%,1%,Inglés
176834000394,TULUÁ,INSTITUCION EDUCATIVA MARIA ANTONIA RUIZ,55,Similar,11,Similar,25%,42%,21%,9%,3%,Inglés
276834001239,TULUÁ,INSTITUCION EDUCATIVA LA MORALIA,44,Mayor,8,Mayor,72%,22%,6%,0%,0%,Inglés
376834000075,TULUÁ,ESCUELA MERCANTIL,59,Similar,13,Similar,19%,30%,26%,15%,11%,Inglés
176834000289,TULUÁ,INSTITUCION EDUCATIVA TEC INDUSTRIAL CARLOS SARMIENTO LORA,51,Similar,10,Similar,38%,33%,23%,5%,0%,Inglés
376834001284,TULUÁ,COLEGIO NAZARETH,66,Menor,10,Similar,7%,13%,37%,33%,11%,Inglés
37683400268,TULUÁ,INSTITUTO MARIA MONTESSORI,58,Similar,11,Similar,14%,43%,21%,14%,7%,Inglés
37683400139,TULUÁ,INSTITUTO MARIA AUXILIADORA,62,Menor,10,Similar,7%,28%,38%,24%,3%,Inglés
276834000941,TULUÁ,INSTITUCION EDUCATIVA ALTO ROCIO,42,Mayor,6,Mayor,100%,0%,0%,0%,0%,Inglés
376834000296,TULUÁ,COLEGIO SAN FRANCISCO,69,Menor,9,Mayor,0%,11%,32%,43%,14%,Inglés
276834000704,TULUÁ,INSTITUCION EDUCATIVA  SAN JUAN DE BARRAGAN,45,Mayor,7,Mayor,63%,38%,0%,0%,0%,Inglés
376834004291,TULUÁ,COLEGIO BILINGUE HISPANO AMERICANO,75,Menor,10,Similar,3%,0%,12%,55%,30%,Inglés
376834003449,TULUÁ,ACADEMIA ACADEMIA SAM,53,Similar,8,Mayor,21%,53%,21%,5%,0%,Inglés
376834001331,TULUÁ,COLEGIO SALESIANO SAN JUAN BOSCO,68,Menor,13,Similar,11%,11%,21%,41%,16%,Inglés
276834001077,TULUÁ,INSTITUCION EDUCATIVA  SAN RAFAEL,48,Similar,9,Mayor,46%,41%,10%,2%,0%,Inglés
376834002566,TULUÁ,COLEGIO CAMPESTRE  SAN JUAN DE LA LOMA,65,Menor,13,Similar,0%,35%,18%,29%,18%,Inglés
376834000121,TULUÁ,COLEGIO DEL NIÑO JESUS,54,Similar,8,Mayor,18%,36%,45%,0%,0%,Inglés
376834001314,TULUÁ,COLEGIO COMFANDI TULUA,64,Menor,11,Similar,7%,21%,32%,28%,12%,Inglés
176834000084,TULUÁ,INSTITUCION EDUCATIVA  GIMNASIO DEL PACIFICO,54,Similar,13,Similar,39%,22%,23%,13%,4%,Inglés
276834002243,TULUÁ,INSTITUCION EDUCATIVA LA MARINA,47,Similar,7,Mayor,66%,27%,7%,0%,0%,Inglés
376834003082,TULUÁ,COLEGIO SAN PEDRO CLAVER,60,Similar,11,Similar,12%,34%,28%,19%,6%,Inglés
176834000106,TULUÁ,INSTITUCION EDUCATIVA MODERNA DE TULUA,47,Similar,9,Mayor,59%,28%,10%,3%,0%,Inglés
376834004933,TULUÁ,ACADEMIA GENERAL CARLOS JULIO GIL COLORADO,50,Similar,11,Similar,50%,25%,8%,17%,0%,Inglés
376834000041,TULUÁ,COLEGIO GUILLERMO PONCE DE LEON,70,Menor,13,Similar,4%,13%,30%,39%,13%,Inglés
152835001568,SAN ANDRÉS DE TUMACO,IE. MISIONAL SANTA TERESITA,46,Similar,10,Similar,66%,24%,7%,2%,1%,Inglés
252835000515,SAN ANDRÉS DE TUMACO,IE. IMBILI CARRETERA,38,Similar,7,Similar,90%,10%,0%,0%,0%,Inglés
252835000841,SAN ANDRÉS DE TUMACO,IE. DOS QUEBRADAS,36,Similar,6,Similar,92%,8%,0%,0%,0%,Inglés
352835001605,SAN ANDRÉS DE TUMACO,IE. SANTA TERESITA,43,Similar,8,Similar,73%,19%,8%,0%,0%,Inglés
35283500664,SAN ANDRÉS DE TUMACO,INST. VIGOTSKY,55,Menor,12,Similar,38%,50%,0%,0%,13%,Inglés
152835000791,SAN ANDRÉS DE TUMACO,IE. IBERIA,39,Similar,8,Similar,93%,3%,3%,0%,0%,Inglés
252835005436,SAN ANDRÉS DE TUMACO,IE. INTEGRADA DE CHILVI,37,Similar,6,Similar,100%,0%,0%,0%,0%,Inglés
152835004567,SAN ANDRÉS DE TUMACO,I.E. LLORENTE,42,Similar,7,Similar,83%,14%,3%,0%,0%,Inglés
252835003808,SAN ANDRÉS DE TUMACO,IE. AGROINDUSTRIAL SAN LUIS ROBLES,38,Similar,6,Similar,94%,4%,2%,0%,0%,Inglés
152835003561,SAN ANDRÉS DE TUMACO,IE. NUESTRA SEÑORA DE FATIMA,42,Similar,10,Similar,72%,21%,6%,1%,0%,Inglés
252835000655,SAN ANDRÉS DE TUMACO,IE. SAN JUAN EVANGELISTA,38,Similar,5,Mayor,100%,0%,0%,0%,0%,Inglés
252835003735,SAN ANDRÉS DE TUMACO,IE. SAN JOSE DE CAUNAPI,39,Similar,6,Similar,91%,9%,0%,0%,0%,Inglés
